"With Michelozzo, this man designed a marble work featuring three virtues in niches below a Madonna and Child in a gold lit half-lunette. That work is the Tomb of Antipope John XXII, which now is inside the Florence Baptistery. He was commissioned by the guild of the shoemakers to make a statue of St. Philip for the Orsanmichele, but they gave the job to his student Nanni di Banco instead. This man famously screamed ""Speak"" at a depiction of the prophet Habbakuk, known as his Zuccone. The main square of Padua contains his sculpture that depicts Erasmo of Narni, called his Gattamelata. For 10 points, identify this Renaissance sculptor of a David that is not by Bernini or Michelangelo.",Donatello
"This group's leader inspired one author to write the Utopian work News from Nowhere, while one member of this group painted The Beguiling of Merlin, which can be found on the cover of A.S. Byatt's Possession. One member of this group engraved the frame of one his paintings with a sonnet by Boccaccio; that work was a depiction of Fiametta. Another member depicted Jesus carrying a lantern and knocking at a door. Elizabeth Siddal served as the model for their paintings Ophelia",Pre-Raphaelite Brotherhood
"One movement of this work features the keyboard cycling through C, D Flat, D and E Flat, transposing notes as they go. A different movement of this work sees two violins alternate between high and low notes to imitate one of the titular figures' up and down motion. In addition to the ""Pianists"" section, another movement of this work sees the titular entities represented by the rattling of a xylophone. The most famous movement is for solo cello and two pianos and represents the title creature gliding over the water. For 10 points, identify this 14-movement suite with movements like ""Fossils,"" ""Aquarium,"" and ""The Swan,"" a work by Camille Saint-Saens.",The Carnival of the Animals
"This man is the subject of Nancy Newhall's biography The Eloquent Light, whom he had earlier collaborated with on the book These We Inherit. With folks like Eliot Porter and Philip Hyde, he set Robinson Jeffers's poetry to artwork in his Not Man Apart. Some of his works are inspired by people he met at Manzanar. The work of Hurter and Driffield influence a scale he developed that ranged from 0 to 10, representing ""pure black"" to ""pure white"", known as his Zone System. He collaborated with Edward Weston and Imogen Cunningham, and his work also includes environmental efforts like directing the Sierra Club. This organizer of F/64 is best known for black and white works like ""Moon and Half Dome."" For 10 points, name this photographer best known for his depictions of American nature, such as Yosemite Park.",Ansel Adams
"This subject is shown sitting in a wheelchair next to a portrait of Doctor Farrill in one work. One portrait of this figure depicts a circular window on the forehead of the main subject, which contains a skull, while another depiction shows the subject on a bed, naked, next to floating organs. A tree grows out of the subject in this artist's",Frida Kahlo
"This man is not Piero della Francesca, but he wrote a treatise on drawing shapes like the snub cube and other polyhedra in his Painter's Manual, published in 1525. One of his depictions of the last supper includes a hole in the wall from which light streams through. This artist painted two watercolors: one depicting a baby rabbit and the other a patch of grass. One of his works depicts a putto sitting on a grindstone, with a comet and a rainbow in the background. A skull sits on a shelf, while a dog and lion sit in front of the titular saint studying at his desk in one of his works. For 10 points, identify this German engraver who made Saint Jerome in His Study",Albrecht Dürer
"Across the street from this building, a fountain designed by Saint Phalle and Tinguely containing mechanical sculptures representing works of Stravinsky can be found. Ban Shigeru recently designed an outpost for of this building in Metz, and the Center for Musical and Acoustical Research can be found in this building. The outside of this building, which contains the Public Library of Information and the National Museum of Modern Art, is color-coded to indicate fire-suppression elements, water pipes, electrical wires, et cetera. For 10 points, name this inside-out building designed by Richard Rogers and Renzo Piano, found in Paris.",Centre Georges Pompidou
"One section of this work opens with consecutive descending major sevenths before evoking images of flight, and the opening of this work was originally printed in 11/4 time but is now usually written as alternating 5/4 and 6/4. One version of this work uses a saxophone to represent a troubadour and a tuba solo to depict a sluggish Ox-Cart in ""The Old Castle"" and ""Bydlo"" movements respectively. This work, which was inspired by the work of Victor Hartmann, features a repeating ""Promenade"" movement and closes with ""The Great Gate of Kiev."" For 10 points, name this suite which was famously orchestrated by Maurice Ravel, a work about some paintings, written by Modest Mussorgsky.",Pictures at an Exhibition
"At the end of his life, this composer wrote a string sextet in D Major using imagery from Italy called Souvenirs from Florence. He used Mendelssohn's Venetian boat songs from Songs Without Words for one of his pieces called June, which is part of twelve programmatic pieces he called The Seasons. The second movement of one of this composer's symphonies is in 5/4 time and its last movement starts ""with a cry and ends with a moan."" This composer of the Manfred Symphony,",Pyotr Ilyich Tchaikovsky
"The fifth part opens with a paragraph-long preface citing the Stoics' belief about emotions and the dependence of the will by citing an example using a house dog and a hunting dog. In the second part, this work attempts to establish the order and connection of ideas is the same as of that of things. Part II of this work is entitled ""On the Nature and Origin of the Mind"" while Part IV is partially titled ""Of Human Bondage."" Each section begins with definitions and axioms to use propositional logic to devise a system of living compatible with both God and nature. For 10 points, name this philosophical work written ""geometrically"" by Baruch Spinoza.",Ethics
