"One movement of this piece uses a B major capriccioso to represent children quarrelling in the Tuileries. This piece's second movement uses four measures played ""velocissimo"" and ""con tutta forza"" to recreate the cry of the deformed ""Gnome."" Maurice Ravel orchestrated this work, one movement of which describes ""The [*] Hut on Fowl's Legs"" that belongs to the witch Baba-Yaga. This piece uses ""promenades"" to represent walking between paintings like The Great Gate of Kiev. Inspired by a showing of Viktor Hartmann's paintings, for 10 points, name this piano suite by Modest Mussorgsky.",Pictures at an Exhibition,composition
"The first piece in this composer's Opus 25 was nicknamed the Aeolian Harp Étude by Robert Schumann. Though he often did not name his works, he named a few pieces Grande valse brillante. Another work by this writer was nicknamed Heroic Polonaise thanks to writings by his companion George Sand. The last piece in this composer's Opus 10 was dedicated to his friend Franz Liszt and became known as the Revolutionary Étude. Another piece, which was compared to a ""dog chasing its tail"", is short but about twice as long as its name implies. Name this Polish-French composer of the Minute Waltz.",Frédéric,composer
"This composer wrote a concerto for organ and orchestra whose second movement imitates the sound of birds and nicknamed ""The Cuckoo and the Nightingale,"" as well as an ode titled Alexander's Feast. He set a Tasso poem to music in his opera Rinaldo. He is better known for a piece utilizing a Dead March as well as imitating the release of a spear titled Saul. Using an alla hornpipe in his Water Music, this man also composed a piece featuring a call and response chorus and switches between different type of recitatives. For 10 points, identify this composer of a Hallelujah chorus in his oratorio Messiah.",George Frideric Handel,composer
"Three Japanese emissaries visit China in this composer's first opera that premiered in 1914. That opera, The Nightingale, was followed six years later by the ballet Pulcinella, which was commissioned by Sergei Diaghilev. He is better known for a ballet in which a doll develops emotions and another piece that had two parts titled A Kiss of the Earth and The Exalted Sacrifice. Prince Ivan's journeys are detailed by, for 10 points, what Russian composer whose works include Petruska, The Rite of Spring, and The Firebird?",Igor Stravinsky,composer
"(JG) Two men on the right converse as one holds a sword. To their right, an elderly man holds a gun, and below them another old man beats a drum. One of the principle figures in this painting holds a goblet of wine and a dead chicken. Tragedy befell this canvas in 1715, when it was cut down to fit between two columns, and its name derives from a dark varnish that was on it until the 1940s. The central figure is sur- rounded by his lieutenant van Ruytenburch. He wears a red sash and has a red beard along with a sur- prised facial expression. Name this painting by Rembrandt depicting the battle company of Frans Cocq.",The Night Watch,artwork
"This opera's most famous aria begins ""Recitar! Mentre preso dal deirio"", and was famously recorded by Enrico Caruso. A character in this opera sings ""I know you hate me"" while getting whipped. It begins with a baritone telling the audience that the story they are about to watch is about real people. In a play within this opera, Nedda becomes (*) Colombina, Tonio becomes Taddeo, and Canio becomes the title figure. Canio, after stabbing Nedda, ends this opera by singing ""the comedy's over."" For 10 points, name this verismo opera containing ""Vesti la giubbia,"" a Ruggero Leoncavallo work about some sad clowns.",Pagliacci,composition
"This man composed a work that was meant to be ""as Haydn might have written it, had he lived in our day,"" his Classical Symphony. This composer drew on themes from Slavic mythology for the ballet Ala and Lolli and reworked it for his Scythian Suite. In addition to composing the scores for Ivan the Terrible and Alexander Nevsky, this man composed a work in which the (*) grandfather is represented by a bassoon and the duck is represented by an oboe. For 10 points, name this Russian composer of Peter and the Wolf.",Sergei Prokofiev,composer
"This artist portrayed John the Baptist, Jesus, Mary, and Saint Anne in a work known as the Burlington House car- toon. Another work by this painter likely shows Cecilia Gallerani; later artists colored in her veil so that it looks like her hair wraps around her face. That work is Lady with an Ermine. Another painting by this artist shows the infant John the Baptist under the care of Uriel while meeting the infant Jesus. The center of that painting shows Mary wear- ing an aquamarine blue dress, and there are separate versions of it in the Louvre and the National Gallery of London. This artist also painted a portrait of Lisa Gherardini and a depiction of Jesus eating with his apostles. Name this painter of Virgin of the Rocks, a Last Supper, and the Mona Lisa.",Leonardo da Vinci,artist
"In one section of this work, a soprano sings of a girl in a red dress standing still, while another section requires a baritone to sing the lament of a swan roasting on a spit in falsetto. This work contains an instrumental round dance in its third section, ""In the Meadow."" The penultimate piece of this work, ""Ave formosissima,"" extolls the beauty of Blanchfleur and Helen. In addition to containing a movement titled ""The Court of Love,"" this work ends and begins with a complaint about a certain ""Imperatrix Mundi"" that controls the fate of men. For 10 points, name this cantata that features ""O Fortuna,"" the best-known work by Carl Orff.",Carmina Burana,composition
"This work includes the aria ""Un bel di,"" describing a beautiful day when a ship will arrive with the singer's husband after three years away. Unfortunately, the consul Sharpless informs the title character that her husband has married Kate, an American worman. Lieutenant (*) Pinkerton abandons the title character of, for 10 points, what Giacomo Puccini opera about Cio-Cio San, a Japanese woman known by an insect nickname?",Madama Butterfly,composition
